[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
[2024-09-10 00:17:06,351: INFO: 2357955174: (54284, 4)]
[2024-09-10 00:17:06,352: INFO: 2357955174: (13572, 4)]
[2024-09-10 00:17:06,353: INFO: 2357955174: (14276, 4)]
[2024-09-10 00:17:06,354: INFO: 2357955174: (14276, 1)]
[2024-09-10 00:17:06,355: INFO: 2357955174: (3305, 4)]
[2024-09-10 00:17:06,356: INFO: 2357955174: (3305, 1)]
[2024-09-10 00:18:14,346: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:18:14,349: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:18:14,355: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:18:14,356: INFO: common: created directory at: artifacts]
[2024-09-10 00:18:14,357: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 00:18:14,501: INFO: 1309553572: data LabelEncoder Done]
[2024-09-10 00:18:14,505: INFO: 1309553572: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:18:14,737: INFO: 1309553572: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:18:14,740: INFO: 1309553572: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:18:14,740: INFO: 1309553572: data_encoding  ==> Done]
[2024-09-10 00:18:14,742: INFO: 1309553572: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:18:14,743: INFO: 1309553572: data_encoding  ==> Done]
[2024-09-10 00:18:14,743: INFO: 1309553572: got preprocessor object  ==> Done]
[2024-09-10 00:18:14,879: INFO: 1309553572: data LabelEncoder Done]
[2024-09-10 00:18:14,882: INFO: 1309553572: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:18:15,115: INFO: 1309553572: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:18:15,116: INFO: 1309553572: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 00:18:15,120: INFO: 1309553572: (54284, 7)]
[2024-09-10 00:18:15,121: INFO: 1309553572: (54284, 1)]
[2024-09-10 00:18:15,122: INFO: 1309553572: (13572, 7)]
[2024-09-10 00:18:15,123: INFO: 1309553572: (13572, 1)]
[2024-09-10 00:18:16,159: INFO: 1309553572: (54284, 4)]
[2024-09-10 00:18:16,159: INFO: 1309553572: (13572, 4)]
[2024-09-10 00:18:16,160: INFO: 1309553572: (14276, 4)]
[2024-09-10 00:18:16,161: INFO: 1309553572: (14276, 1)]
[2024-09-10 00:18:16,162: INFO: 1309553572: (3305, 4)]
[2024-09-10 00:18:16,163: INFO: 1309553572: (3305, 1)]
[2024-09-10 00:18:16,164: INFO: 1309553572: (14276, 5)]
[2024-09-10 00:18:16,164: INFO: 1309553572: (3305, 5)]
[2024-09-10 00:24:12,080: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:24:12,083: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:24:12,087: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:24:12,090: INFO: common: created directory at: artifacts]
[2024-09-10 00:24:12,092: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 00:24:12,281: INFO: 2754693525: data LabelEncoder Done]
[2024-09-10 00:24:12,284: INFO: 2754693525: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:24:12,519: INFO: 2754693525: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:24:12,521: INFO: 2754693525: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:24:12,522: INFO: 2754693525: data_encoding  ==> Done]
[2024-09-10 00:24:12,523: INFO: 2754693525: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:24:12,524: INFO: 2754693525: data_encoding  ==> Done]
[2024-09-10 00:24:12,524: INFO: 2754693525: got preprocessor object  ==> Done]
[2024-09-10 00:24:12,660: INFO: 2754693525: data LabelEncoder Done]
[2024-09-10 00:24:12,665: INFO: 2754693525: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:24:12,896: INFO: 2754693525: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:24:12,897: INFO: 2754693525: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 00:24:12,962: INFO: 2754693525: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 00:24:13,991: INFO: 2754693525: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 00:24:13,992: INFO: 2754693525: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 00:24:13,996: INFO: 2754693525: saving train_arr and test_arr  ==> Done]
[2024-09-10 00:24:13,997: INFO: 2754693525: Data Splitting is completed]
[2024-09-10 00:24:13,998: INFO: 2754693525: (54284, 7)]
[2024-09-10 00:24:13,999: INFO: 2754693525: (54284, 1)]
[2024-09-10 00:24:14,000: INFO: 2754693525: (13572, 7)]
[2024-09-10 00:24:14,002: INFO: 2754693525: (13572, 1)]
[2024-09-10 00:24:14,003: INFO: 2754693525: (54284, 4)]
[2024-09-10 00:24:14,004: INFO: 2754693525: (13572, 4)]
[2024-09-10 00:24:14,005: INFO: 2754693525: (14276, 4)]
[2024-09-10 00:24:14,006: INFO: 2754693525: (14276, 1)]
[2024-09-10 00:24:14,007: INFO: 2754693525: (3305, 4)]
[2024-09-10 00:24:14,009: INFO: 2754693525: (3305, 1)]
[2024-09-10 00:24:14,010: INFO: 2754693525: (14276, 5)]
[2024-09-10 00:24:14,011: INFO: 2754693525: (3305, 5)]
[2024-09-10 00:25:24,750: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:25:24,752: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:25:24,757: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:25:24,760: INFO: common: created directory at: artifacts]
[2024-09-10 00:25:24,762: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 00:25:24,943: INFO: 3311659713: data LabelEncoder Done]
[2024-09-10 00:25:24,949: INFO: 3311659713: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:25:25,185: INFO: 3311659713: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:25:25,187: INFO: 3311659713: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:25:25,187: INFO: 3311659713: data_encoding  ==> Done]
[2024-09-10 00:25:25,188: INFO: 3311659713: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:25:25,189: INFO: 3311659713: data_encoding  ==> Done]
[2024-09-10 00:25:25,190: INFO: 3311659713: got preprocessor object  ==> Done]
[2024-09-10 00:25:25,324: INFO: 3311659713: data LabelEncoder Done]
[2024-09-10 00:25:25,327: INFO: 3311659713: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:25:25,554: INFO: 3311659713: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:25:25,555: INFO: 3311659713: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 00:25:25,559: INFO: 3311659713: define x,y for train and test subsets  ==> Done]
[2024-09-10 00:25:25,622: INFO: 3311659713: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 00:25:26,619: INFO: 3311659713: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 00:25:26,620: INFO: 3311659713: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 00:25:26,623: INFO: 3311659713: saving train_arr and test_arr  ==> Done]
[2024-09-10 00:25:26,624: INFO: 3311659713: Data Splitting is completed]
[2024-09-10 00:25:26,625: INFO: 3311659713: (54284, 7)]
[2024-09-10 00:25:26,625: INFO: 3311659713: (54284, 1)]
[2024-09-10 00:25:26,626: INFO: 3311659713: (13572, 7)]
[2024-09-10 00:25:26,627: INFO: 3311659713: (13572, 1)]
[2024-09-10 00:25:26,628: INFO: 3311659713: (54284, 4)]
[2024-09-10 00:25:26,628: INFO: 3311659713: (13572, 4)]
[2024-09-10 00:25:26,630: INFO: 3311659713: (14276, 4)]
[2024-09-10 00:25:26,630: INFO: 3311659713: (14276, 1)]
[2024-09-10 00:25:26,631: INFO: 3311659713: (3305, 4)]
[2024-09-10 00:25:26,632: INFO: 3311659713: (3305, 1)]
[2024-09-10 00:25:26,634: INFO: 3311659713: (14276, 5)]
[2024-09-10 00:25:26,635: INFO: 3311659713: (3305, 5)]
[2024-09-10 00:30:14,336: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:30:14,341: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:30:14,347: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:30:14,351: INFO: common: created directory at: artifacts]
[2024-09-10 00:30:14,353: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:30:14,371: INFO: 470256337: (14276, 5)]
[2024-09-10 00:30:14,372: INFO: 470256337: (3305, 5)]
[2024-09-10 00:33:53,943: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:33:53,946: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:33:53,950: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:33:53,952: INFO: common: created directory at: artifacts]
[2024-09-10 00:33:53,953: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:33:53,956: INFO: 2186184054: (14276, 5)]
[2024-09-10 00:33:53,957: INFO: 2186184054: (3305, 5)]
[2024-09-10 00:33:53,959: INFO: 2186184054: 14276]
[2024-09-10 00:33:53,959: INFO: 2186184054: 3305]
[2024-09-10 00:33:53,961: INFO: 2186184054: 14275]
[2024-09-10 00:33:53,962: INFO: 2186184054: 3304]
[2024-09-10 00:37:31,043: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:37:31,047: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:37:31,052: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:37:31,053: INFO: common: created directory at: artifacts]
[2024-09-10 00:37:31,055: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:37:31,058: INFO: 2877337675: (14276, 5)]
[2024-09-10 00:37:31,060: INFO: 2877337675: (3305, 5)]
[2024-09-10 00:37:31,061: INFO: 2877337675: 14276]
[2024-09-10 00:37:31,063: INFO: 2877337675: 3305]
[2024-09-10 00:37:31,064: INFO: 2877337675: 14275]
[2024-09-10 00:37:31,065: INFO: 2877337675: 3304]
[2024-09-10 00:38:58,899: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:38:58,902: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:38:58,906: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:38:58,908: INFO: common: created directory at: artifacts]
[2024-09-10 00:38:58,910: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:38:58,913: INFO: 2126069460: (14276, 5)]
[2024-09-10 00:38:58,914: INFO: 2126069460: (3305, 5)]
[2024-09-10 00:38:58,916: INFO: 2126069460: 14276]
[2024-09-10 00:38:58,918: INFO: 2126069460: 14275]
[2024-09-10 00:38:58,919: INFO: 2126069460: 3305]
[2024-09-10 00:38:58,920: INFO: 2126069460: 3304]
[2024-09-10 00:40:32,284: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:40:32,287: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:40:32,292: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:40:32,294: INFO: common: created directory at: artifacts]
[2024-09-10 00:40:32,295: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:40:32,299: INFO: 2868038752: (14276, 5)]
[2024-09-10 00:40:32,300: INFO: 2868038752: (3305, 5)]
[2024-09-10 00:40:32,302: INFO: 2868038752: 14276]
[2024-09-10 00:40:32,303: INFO: 2868038752: 14276]
[2024-09-10 00:40:32,305: INFO: 2868038752: 3305]
[2024-09-10 00:40:32,305: INFO: 2868038752: 3305]
[2024-09-10 00:41:16,603: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:41:16,605: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:41:16,609: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:41:16,611: INFO: common: created directory at: artifacts]
[2024-09-10 00:41:16,613: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:41:18,571: INFO: 2957141619: (14276, 5)]
[2024-09-10 00:41:18,572: INFO: 2957141619: (3305, 5)]
[2024-09-10 00:41:18,574: INFO: 2957141619: 14276]
[2024-09-10 00:41:18,575: INFO: 2957141619: 14276]
[2024-09-10 00:41:18,576: INFO: 2957141619: 3305]
[2024-09-10 00:41:18,577: INFO: 2957141619: 3305]
[2024-09-10 00:45:34,529: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:45:34,532: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:45:34,537: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:45:34,538: INFO: common: created directory at: artifacts]
[2024-09-10 00:45:34,540: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 00:45:34,793: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 00:46:04,767: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:46:04,769: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:46:04,774: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:46:04,776: INFO: common: created directory at: artifacts]
[2024-09-10 00:46:04,777: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 00:46:05,019: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 00:49:31,155: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:49:31,161: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:49:31,166: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:49:31,167: INFO: common: created directory at: artifacts]
[2024-09-10 00:49:31,169: INFO: common: created directory at: artifacts/training]
[2024-09-10 00:51:14,792: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:51:14,795: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:51:14,800: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:51:14,802: INFO: common: created directory at: artifacts]
[2024-09-10 00:51:14,803: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 00:51:14,994: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 00:58:00,594: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 00:58:00,597: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:58:00,598: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:58:00,602: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:58:00,603: INFO: common: created directory at: artifacts]
[2024-09-10 00:58:00,604: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 00:58:00,969: INFO: data_ingestion: veh_value    float64
exposure     float64
clm            int64
numclaims      int64
claimcst0    float64
veh_body      object
veh_age        int64
gender        object
area          object
agecat         int64
X_OBSTAT_     object
dtype: object]
[2024-09-10 00:58:00,973: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 00:58:00,974: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 00:58:00,975: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 00:58:00,979: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:58:00,981: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:58:00,986: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:58:00,987: INFO: common: created directory at: artifacts]
[2024-09-10 00:58:00,988: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 00:58:01,072: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 00:58:01,073: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 00:58:01,076: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:58:01,078: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:58:01,081: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:58:01,082: INFO: common: created directory at: artifacts]
[2024-09-10 00:58:01,083: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 00:58:01,208: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 00:58:01,211: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:58:01,219: ERROR: main: name 'os' is not defined]
Traceback (most recent call last):
  File "C:\Users\Omar\Desktop\Omar_Files\Python_Analysis\EndToEndMLProjectGenderClassification\main.py", line 49, in <module>
