veh_value,exposure,claimcst0,veh_body,veh_age,area,agecat,gender
1.54,0.3641341547,0.0,12,3,3,2,1
1.17,0.7255304586,0.0,3,2,2,2,0
0.99,0.9472963723,0.0,9,3,3,3,0
5.09,0.1560574949,0.0,10,1,0,2,1
1.51,0.4900752909,0.0,4,4,0,3,1
0.22,0.900752909,0.0,3,4,2,2,1
1.35,0.93908282,0.0,4,4,3,5,1
1.03,0.772073922,0.0,9,3,5,3,1
1.27,0.8898015058,0.0,3,1,2,4,0
2.85,0.2929500342,0.0,12,2,2,2,1
1.95,0.8076659822,0.0,10,4,5,4,1
0.78,0.9965776865,0.0,3,3,1,1,1
1.47,0.6844626968,0.0,3,1,0,5,1
1.98,0.9062286105,0.0,9,3,2,1,1
3.12,0.2683093771,0.0,4,3,3,3,0
0.46,0.6324435318,0.0,3,4,0,5,1
1.48,0.925393566,0.0,3,1,4,3,1
1.47,0.553045859,0.0,4,4,4,4,0
1.93,0.3586584531,0.0,9,3,4,6,1
2.23,0.5585215606,0.0,3,1,1,5,1
1.39,0.7091033539,0.0,3,1,2,2,0
0.95,0.8158795346,0.0,2,4,0,3,0
2.3,0.5804243669,0.0,10,3,0,4,1
4.5,0.1314168378,0.0,10,2,5,1,1
1.61,0.8761122519,0.0,9,3,0,6,0
2.15,0.0492813142,0.0,9,1,3,3,0
1.34,0.2409308693,0.0,3,1,2,2,0
0.88,0.9308692676,2907.0199966,3,3,3,2,0
0.79,0.8459958932,0.0,9,3,1,1,0
1.5,0.2902121834,0.0,10,4,2,4,0
3.16,0.4188911704,0.0,10,1,2,5,0
2.05,0.0027378508,0.0,9,1,2,3,0
1.44,0.7063655031,0.0,7,3,0,2,0
2.05,0.1368925394,0.0,9,2,0,3,1
1.71,0.1560574949,0.0,5,4,2,5,0
2.56,0.5612594114,0.0,12,2,5,1,1
1.52,0.3969883641,0.0,3,3,4,2,1
1.75,0.3039014374,0.0,9,2,0,4,0
0.69,0.3559206023,0.0,3,4,1,2,1
1.5,0.6762491444,0.0,9,3,4,5,0
0.66,0.5366187543,0.0,9,4,0,4,1
1.428,0.5503080082,0.0,3,1,4,2,0
3.81,0.8761122519,5222.2799988,12,1,3,3,1
0.43,0.5585215606,0.0,3,4,2,4,0
0.35,0.9555099247,0.0,9,4,2,4,0
2.86,0.4654346338,657.34999943,9,1,2,1,0
1.51,0.2600958248,0.0,4,4,4,6,1
0.82,0.501026694,0.0,2,3,0,5,1
2.55,0.3093771389,0.0,10,3,0,1,1
0.99,0.9500342231,0.0,9,3,0,2,0
1.5,0.1779603012,0.0,7,3,2,3,1
1.75,0.3367556468,0.0,9,2,2,3,0
1.64,0.8268309377,0.0,3,2,2,6,1
1.71,0.8076659822,0.0,9,2,1,4,1
1.6,0.6269678302,0.0,3,1,1,3,0
1.53,0.090349076,0.0,9,1,1,2,1
3.32,0.8761122519,0.0,12,2,0,3,1
2.41,0.0848733744,0.0,9,1,2,4,0
5.499,0.1560574949,0.0,10,1,3,2,0
1.31,0.8596851472,0.0,3,1,4,3,1
2.11,0.6160164271,0.0,9,2,2,2,0
0.88,0.3696098563,0.0,11,3,0,2,1
1.74,0.8733744011,0.0,3,2,2,2,0
0.94,0.1533196441,0.0,11,3,4,2,1
1.378,0.8843258042,0.0,3,1,0,2,0
1.31,0.3778234086,0.0,6,4,0,3,0
1.1,0.4407939767,0.0,6,4,1,3,1
2.79,0.4106776181,0.0,10,3,1,1,0
2.0,0.0821355236,0.0,9,2,2,5,1
1.04,0.0054757016,0.0,9,3,3,2,1
0.79,0.295687885,0.0,11,4,3,3,1
1.16,0.4791238877,7205.9099731,9,3,4,4,0
2.41,0.3394934976,407.83999968,10,3,4,1,1
2.33,0.7118412046,0.0,4,3,2,2,1
2.66,0.9828884326,758.37999916,9,1,0,3,0
3.24,0.2902121834,0.0,10,1,2,5,1
2.35,0.6324435318,0.0,10,4,5,5,1
1.8,0.4298425736,0.0,10,3,0,2,0
1.89,0.3367556468,0.0,3,1,2,6,0
1.05,0.5448323066,0.0,10,3,2,2,0
0.41,0.3258042437,0.0,10,4,2,3,0
1.76,0.9637234771,1303.8599987,9,2,2,4,0
2.04,0.6735112936,0.0,10,4,5,4,0
0.56,0.9993155373,0.0,9,4,2,3,0
2.02,0.9418206708,0.0,9,1,1,3,1
1.61,0.1314168378,0.0,9,2,1,6,1
1.89,0.0492813142,0.0,3,2,0,5,0
2.15,0.386036961,0.0,9,4,0,4,1
1.72,0.1341546886,0.0,10,3,2,4,1
0.81,0.3258042437,0.0,3,3,4,1,0
1.59,0.1122518823,0.0,9,1,2,6,1
1.05,0.6351813826,0.0,9,4,0,3,0
0.88,0.1177275838,0.0,3,3,5,4,0
1.62,0.8405201916,0.0,4,3,0,3,0
2.69,0.0465434634,0.0,10,3,5,3,1
0.78,0.2436687201,0.0,3,3,2,2,1
2.27,0.9089664613,0.0,11,3,1,2,1
1.12,0.5557837098,0.0,9,3,2,4,0
2.07,0.4216290212,0.0,9,2,0,3,1
3.12,0.4982888433,0.0,11,3,3,4,1
2.26,0.1998631075,0.0,10,4,1,3,1
1.15,0.0410677618,0.0,9,4,2,4,0
1.75,0.4654346338,0.0,3,2,2,3,1
2.35,0.4462696783,0.0,9,2,4,1,0
0.69,0.7939767283,0.0,9,4,2,1,1
1.33,0.6324435318,0.0,3,3,2,3,0
1.98,0.3997262149,0.0,3,2,1,5,0
1.48,0.2162902122,0.0,3,1,2,4,0
3.8,0.0465434634,0.0,10,1,3,6,1
0.82,0.5475701574,389.94999981,9,3,4,2,0
2.02,0.4435318275,0.0,9,1,1,6,0
1.799,0.1040383299,0.0,3,1,2,6,0
1.21,0.9308692676,0.0,3,3,1,3,1
1.13,0.5311430527,0.0,3,3,2,6,0
1.95,0.7912388775,0.0,10,4,1,6,1
5.05,0.925393566,0.0,10,2,5,3,1
0.41,0.2299794661,0.0,3,4,0,5,1
1.0,0.0082135524,0.0,12,3,3,5,1
1.23,0.1861738535,0.0,3,1,2,6,0
3.35,0.8377823409,1511.9799991,10,2,1,3,1
1.81,0.9500342231,2748.0399933,12,4,0,4,1
1.12,0.1779603012,0.0,9,3,2,4,1
1.15,0.6570841889,0.0,4,4,0,5,1
1.47,0.4900752909,0.0,9,2,2,2,0
1.23,0.0629705681,0.0,3,1,1,3,0
1.41,0.0465434634,0.0,9,3,2,5,0
6.34,0.4873374401,0.0,10,1,2,3,1
2.18,0.3887748118,0.0,9,1,3,5,0
0.44,0.1560574949,0.0,3,4,3,4,0
1.36,0.0082135524,0.0,3,2,1,5,1
1.19,0.9993155373,0.0,10,4,0,3,1
2.3,0.2135523614,0.0,10,2,2,3,1
1.82,0.4134154689,0.0,10,4,3,3,1
1.31,0.6324435318,0.0,10,4,2,6,1
2.31,0.3668720055,0.0,10,4,1,3,1
1.44,0.7364818617,0.0,9,3,3,2,0
2.249,0.9089664613,0.0,9,1,3,5,1
2.34,0.0602327173,0.0,6,2,2,4,1
1.22,0.1971252567,0.0,10,4,1,5,1
2.5,0.7830253251,0.0,10,3,1,2,0
0.94,0.4736481862,0.0,9,3,2,4,0
1.02,0.6899383984,0.0,3,3,0,2,0
2.41,0.1149897331,0.0,10,2,2,2,0
1.19,0.0711841205,0.0,3,2,1,1,1
1.81,0.1259411362,0.0,10,4,5,4,0
0.43,0.1368925394,0.0,3,4,0,5,0
3.2,0.0958247775,465.0,12,2,4,3,0
1.29,0.4873374401,0.0,4,4,2,3,0
2.2,0.8459958932,0.0,10,3,3,5,0
1.19,0.9144421629,2188.1736298,12,3,1,5,1
2.42,0.6954140999,0.0,9,1,2,4,0
1.41,0.295687885,0.0,3,2,2,1,0
1.45,0.2299794661,0.0,10,4,2,3,0
0.38,0.1177275838,0.0,3,4,2,6,0
0.93,0.9555099247,0.0,12,4,1,2,0
1.28,0.5311430527,0.0,3,2,3,4,0
0.48,0.6625598905,0.0,3,4,0,4,0
2.48,0.59137577,0.0,10,3,4,4,1
1.45,0.9993155373,0.0,11,4,3,1,1
3.61,0.9500342231,0.0,10,2,4,3,1
0.58,0.3778234086,0.0,9,4,1,2,0
0.41,0.8186173853,0.0,3,4,1,2,0
0.71,0.052019165,0.0,3,4,1,4,0
1.31,0.3066392882,0.0,10,4,2,5,1
0.29,0.4079397673,0.0,9,4,3,3,0
1.76,0.462696783,329.76999664,3,2,0,3,0
3.12,0.1560574949,0.0,12,1,3,5,1
1.11,0.6351813826,0.0,10,4,4,3,0
1.37,0.7255304586,0.0,9,2,3,5,1
1.6,0.1505817933,0.0,10,2,3,4,0
1.86,0.0219028063,0.0,3,2,1,2,0
0.73,0.3997262149,0.0,9,4,3,3,1
4.29,0.7255304586,0.0,10,1,0,6,1
1.61,0.0109514031,0.0,10,4,5,4,0
1.57,0.1122518823,0.0,9,2,4,3,0
1.2,0.9308692676,0.0,9,4,3,2,0
1.49,0.925393566,0.0,12,4,4,2,1
0.28,0.1971252567,0.0,12,4,1,3,1
2.38,0.4654346338,0.0,9,1,2,4,1
1.29,0.4435318275,0.0,9,3,2,4,1
2.95,0.5448323066,0.0,11,2,4,4,1
0.8,0.9883641342,0.0,12,4,1,3,0
3.45,0.2847364819,0.0,11,2,0,3,1
0.95,0.8240930869,0.0,9,4,1,3,0
1.21,0.6926762491,0.0,9,4,0,3,0
1.61,0.0848733744,0.0,9,1,2,5,0
1.61,0.1368925394,0.0,3,1,2,1,0
0.5,0.6242299795,0.0,3,4,2,3,0
1.06,0.5585215606,0.0,9,3,2,2,0
1.45,0.3093771389,0.0,9,3,4,6,1
1.47,0.4544832307,0.0,9,2,1,5,1
1.72,0.6379192334,0.0,3,2,2,4,0
1.42,0.0739219713,0.0,10,4,1,5,1
2.51,0.2299794661,0.0,10,3,1,3,1
2.198,0.2792607803,0.0,3,1,2,2,0
2.48,0.8459958932,0.0,10,3,3,3,0
0.5,0.205338809,0.0,10,4,1,4,1
1.99,0.9801505818,0.0,10,3,0,1,1
1.49,0.2464065708,0.0,10,4,2,4,1
0.82,0.1560574949,0.0,9,4,2,5,0
1.01,0.9034907597,0.0,3,3,0,5,1
0.44,0.9500342231,0.0,3,4,0,3,1
4.28,0.3039014374,0.0,11,1,4,4,1
1.39,0.93908282,0.0,12,3,4,5,0
1.37,0.0246406571,0.0,9,3,2,5,0
1.33,0.2792607803,0.0,3,1,2,3,0
1.16,0.0082135524,0.0,7,3,0,2,1
1.37,0.0164271047,0.0,10,4,2,2,0
1.87,0.9883641342,0.0,9,2,2,4,1
4.74,0.8240930869,0.0,10,1,4,5,1
1.95,0.977412731,0.0,10,4,1,3,0
0.43,0.7419575633,0.0,3,4,2,4,0
0.75,0.2491444216,0.0,9,4,0,2,0
0.77,0.7611225188,0.0,3,4,2,2,1
0.92,0.3997262149,0.0,3,3,2,6,0
0.53,0.6625598905,0.0,3,4,2,2,1
2.94,0.0848733744,0.0,9,1,3,6,1
0.96,0.8596851472,0.0,3,3,0,2,0
1.75,0.514715948,0.0,9,2,0,2,0
1.54,0.7419575633,0.0,11,4,5,3,1
2.34,0.1314168378,0.0,10,3,2,5,1
0.69,0.1642710472,0.0,9,4,0,3,0
0.26,0.5174537988,0.0,3,4,2,2,0
1.26,0.6844626968,0.0,3,1,2,4,1
0.53,0.4216290212,0.0,3,4,0,3,0
0.22,0.7063655031,0.0,12,4,3,1,1
1.18,0.8651608487,353.79999971,12,4,1,2,1
1.19,0.3011635866,0.0,10,4,0,2,1
2.92,0.3778234086,0.0,9,3,0,5,1
3.29,0.1177275838,0.0,10,1,0,2,0
2.01,0.7994524298,0.0,3,1,0,4,0
5.44,0.7830253251,0.0,10,1,0,1,1
0.73,0.3367556468,0.0,9,4,1,2,1
2.31,0.3915126626,0.0,9,1,2,5,0
1.43,0.34770705,0.0,3,1,1,2,0
0.53,0.629705681,0.0,9,4,0,1,0
1.91,0.5941136208,0.0,10,4,5,5,0
1.49,0.0191649555,0.0,3,1,1,1,0
0.82,0.4572210814,0.0,10,4,1,3,1
3.46,0.8323066393,369.14999962,10,2,2,4,1
2.97,0.1861738535,0.0,12,2,3,2,1
1.05,0.4435318275,0.0,9,3,0,4,0
0.97,0.4271047228,0.0,9,3,2,3,1
1.68,0.2710472279,200.0,3,2,2,4,0
1.63,0.7091033539,0.0,3,2,4,4,0
2.61,0.6570841889,12311.569977,12,3,5,1,1
0.44,0.0219028063,0.0,3,4,2,4,0
0.88,0.2272416153,0.0,9,3,2,2,1
0.45,0.7364818617,0.0,9,4,0,3,0
3.54,0.9993155373,0.0,10,2,2,6,1
0.71,0.6406570842,0.0,9,4,3,4,1
0.37,0.9911019849,200.0,3,4,1,4,0
1.34,0.7556468172,0.0,9,3,2,4,0
1.1,0.8295687885,0.0,3,3,3,4,0
3.68,0.2819986311,0.0,9,1,3,5,0
0.4,0.0684462697,0.0,3,4,2,3,0
1.57,0.4982888433,0.0,9,3,3,4,0
1.48,0.3641341547,0.0,12,4,2,2,1
1.35,0.4791238877,0.0,9,3,0,3,0
0.5,0.5475701574,0.0,3,4,0,3,1
1.25,0.1779603012,0.0,4,4,3,4,1
2.09,0.3559206023,0.0,12,3,1,4,1
0.36,0.4900752909,0.0,3,4,0,6,1
0.66,0.7775496235,0.0,3,4,2,6,0
1.01,0.5201916495,0.0,3,3,0,4,0
1.37,0.3887748118,0.0,7,3,1,5,0
1.3,0.7337440109,0.0,3,1,0,6,0
2.83,0.3805612594,0.0,10,3,3,3,0
1.15,0.0301163587,0.0,10,3,0,3,1
2.07,0.8240930869,0.0,9,2,2,6,0
3.86,0.7227926078,0.0,9,1,4,1,0
1.19,0.9993155373,0.0,10,4,0,4,1
0.51,0.1587953457,0.0,9,4,2,4,1
1.05,0.0848733744,0.0,3,2,2,2,0
1.22,0.0164271047,0.0,3,2,2,5,0
1.02,0.5503080082,0.0,10,4,3,3,0
1.55,0.4407939767,0.0,3,3,2,5,1
3.0,0.5037645448,0.0,11,1,0,5,1
1.11,0.6488706365,0.0,3,3,1,4,0
3.69,0.1560574949,0.0,11,2,5,4,0
1.52,0.5311430527,0.0,12,3,2,4,0
1.91,0.386036961,0.0,4,4,3,3,1
0.42,0.9609856263,0.0,9,4,1,6,1
3.05,0.7446954141,0.0,10,3,1,2,0
1.29,0.2299794661,0.0,9,3,4,5,0
2.33,0.7364818617,0.0,7,1,1,5,1
0.69,0.5776865161,0.0,9,4,1,2,1
3.26,0.038329911,0.0,10,2,4,5,0
2.47,0.2327173169,0.0,9,1,3,4,0
1.87,0.5585215606,1164.6299992,10,3,0,3,0
2.67,0.4435318275,0.0,3,2,2,3,1
1.56,0.5065023956,0.0,10,4,3,3,1
0.91,0.2436687201,0.0,9,4,4,3,0
1.61,0.1396303901,0.0,3,2,0,4,1
2.38,0.6598220397,0.0,9,1,1,4,1
1.94,0.7446954141,0.0,9,2,1,3,0
0.5,0.1724845996,200.0,3,4,0,3,0
0.44,0.5420944559,0.0,3,4,1,6,1
1.21,0.8131416838,0.0,3,3,0,1,0
1.16,0.0657084189,0.0,9,3,2,1,0
1.75,0.3066392882,0.0,3,2,1,3,1
2.6,0.7501711157,3866.5999985,6,3,5,3,1
1.4,0.0410677618,0.0,3,1,0,2,0
1.65,0.7501711157,0.0,9,1,0,4,0
2.15,0.900752909,200.0,10,2,2,2,0
2.84,0.4462696783,0.0,10,3,2,3,1
1.37,0.6461327858,0.0,9,4,0,6,0
0.97,0.1122518823,0.0,3,3,3,2,0
3.39,0.6844626968,0.0,10,3,3,3,1
1.28,0.8651608487,1244.1899986,11,3,2,2,1
0.97,0.2546201232,0.0,9,4,2,3,0
2.18,0.5256673511,0.0,9,1,5,5,0
1.71,0.6652977413,0.0,9,2,2,4,0
1.6,0.2026009582,0.0,9,3,2,4,0
1.22,0.128678987,0.0,3,3,2,6,0
3.8,0.8076659822,0.0,9,2,0,6,1
2.36,0.5667351129,16667.049995,9,1,2,3,1
1.57,0.7282683094,0.0,9,3,1,5,0
1.54,0.5639972621,0.0,12,3,0,3,1
1.3,0.9555099247,0.0,3,2,2,2,0
1.21,0.9609856263,0.0,3,2,3,3,0
2.82,0.4900752909,0.0,9,1,0,3,1
0.72,0.128678987,0.0,9,4,0,1,1
1.99,0.1533196441,0.0,3,2,0,2,0
1.66,0.1752224504,0.0,3,2,2,3,0
0.7,0.5174537988,0.0,10,4,1,2,1
0.53,0.0821355236,0.0,3,4,1,3,1
0.45,0.5886379192,0.0,9,4,4,4,0
0.52,0.7392197125,0.0,3,4,2,4,1
2.14,0.2245037645,0.0,2,3,0,2,0
1.95,0.9555099247,6675.5799866,12,3,3,5,0
4.59,0.643394935,0.0,10,1,3,4,1
0.53,0.0109514031,0.0,3,4,3,3,0
4.41,0.2765229295,0.0,10,2,1,2,1
1.17,0.1752224504,0.0,9,4,1,3,1
0.99,0.0602327173,0.0,9,3,2,2,0
1.01,0.4271047228,0.0,3,2,0,2,0
0.55,0.0054757016,0.0,3,4,0,4,0
1.3,0.3559206023,0.0,9,3,0,6,0
1.34,0.5448323066,0.0,9,3,2,5,0
4.69,0.1013004791,0.0,10,1,0,3,1
1.61,0.4599589322,0.0,3,1,1,2,0
1.16,0.3367556468,0.0,10,4,4,5,0
4.06,0.0793976728,0.0,11,1,1,3,1
0.44,0.34770705,0.0,9,4,4,4,0
2.11,0.5503080082,0.0,7,2,3,5,1
1.49,0.2546201232,0.0,10,4,2,2,1
1.79,0.9418206708,0.0,10,4,3,3,0
0.58,0.2135523614,200.0,9,4,1,5,1
1.23,0.5065023956,3105.6999969,3,2,3,2,0
2.13,0.9883641342,0.0,10,3,0,3,0
0.48,0.7255304586,2566.3199997,3,4,2,2,0
1.11,0.0547570157,0.0,9,3,2,4,0
1.53,0.3586584531,0.0,10,4,5,2,0
2.08,0.3066392882,0.0,9,2,2,4,0
1.87,0.5420944558,0.0,10,2,0,4,1
1.63,0.5420944559,0.0,3,1,2,2,0
1.77,0.643394935,0.0,9,2,2,4,1
2.3,0.6488706365,0.0,3,1,0,6,1
0.35,0.3750855578,0.0,9,4,0,4,0
0.38,0.1013004791,0.0,10,4,0,3,0
1.08,0.3148528405,0.0,9,3,2,1,0
0.97,0.4134154689,0.0,9,3,2,3,0
1.86,0.6132785763,0.0,12,2,0,5,1
1.39,0.4955509925,0.0,9,3,2,3,0
0.61,0.7912388775,0.0,9,4,1,5,1
0.86,0.7337440109,0.0,9,4,1,3,1
2.46,0.8213552361,0.0,3,3,1,4,0
0.96,0.9308692676,4536.6599884,12,4,0,2,1
1.399,0.9226557153,0.0,3,1,2,4,1
3.6,0.6461327858,0.0,10,3,2,4,1
3.83,0.9226557153,603.82999992,10,2,0,2,0
1.99,0.3750855578,0.0,10,3,3,4,0
3.3,0.1259411362,0.0,9,1,3,6,1
1.22,0.8295687885,0.0,10,4,2,3,1
1.85,0.4435318275,0.0,11,3,3,2,1
1.37,0.4161533196,0.0,10,4,2,2,0
0.31,0.605065024,0.0,3,4,3,3,0
3.9,0.9089664613,0.0,10,2,5,1,0
0.7,0.5722108145,0.0,10,4,3,4,1
1.75,0.2874743326,0.0,9,2,2,6,1
1.15,0.5503080082,0.0,9,3,0,5,0
1.25,0.3093771389,0.0,3,3,1,6,1
0.77,0.34770705,0.0,3,4,2,4,1
1.72,0.9993155373,0.0,11,1,2,3,0
2.01,0.848733744,0.0,9,1,3,4,0
1.71,0.2819986311,0.0,3,3,5,4,1
1.36,0.6735112936,0.0,10,4,2,5,1
2.18,0.6899383984,0.0,9,2,4,3,0
1.36,0.9993155373,0.0,3,2,2,4,1
2.0,0.772073922,0.0,9,2,0,5,1
0.43,0.5968514716,0.0,3,4,1,3,1
1.55,0.8240930869,0.0,3,1,0,4,0
1.93,0.6981519507,0.0,9,2,4,4,0
1.06,0.0684462697,0.0,9,3,0,3,0
1.34,0.4161533196,0.0,3,2,1,4,0
0.77,0.052019165,0.0,3,3,1,3,0
2.81,0.052019165,0.0,9,1,1,4,1
1.18,0.1861738535,0.0,10,4,0,2,0
1.34,0.6105407255,0.0,4,4,3,5,0
0.97,0.2628336756,0.0,9,3,1,2,0
0.91,0.9472963723,0.0,2,4,1,2,0
1.22,0.2710472279,0.0,10,4,4,5,1
3.14,0.1971252567,0.0,10,3,2,3,0
2.04,0.0027378508,0.0,12,3,5,2,1
0.7,0.0492813142,0.0,3,4,2,5,0
2.01,0.9637234771,0.0,3,1,0,4,1
0.8,0.5065023956,0.0,3,4,1,3,0
1.05,0.9719370294,0.0,3,2,1,3,0
1.37,0.9144421629,0.0,3,1,1,2,0
2.099,0.5639972621,1339.1499977,9,1,1,2,1
1.58,0.59137577,0.0,12,3,2,3,1
1.54,0.9993155373,0.0,11,4,4,1,1
0.81,0.1834360027,0.0,9,3,0,3,0
1.97,0.8158795346,0.0,9,2,0,5,1
0.28,0.7036276523,0.0,3,4,0,4,0
3.0,0.5968514716,0.0,10,3,2,3,1
2.18,0.6625598905,0.0,9,2,0,6,1
1.41,0.1752224504,0.0,3,1,0,4,1
0.95,0.5229295003,0.0,9,4,0,5,0
1.78,0.9637234771,200.0,3,2,0,6,0
2.64,0.4928131417,0.0,10,1,2,2,1
1.75,0.0739219713,0.0,10,2,2,5,0
0.51,0.1697467488,0.0,6,4,1,2,1
1.33,0.2464065708,0.0,3,2,2,1,0
1.56,0.3668720055,0.0,9,3,2,6,0
1.21,0.1013004791,0.0,10,3,0,3,0
2.12,0.810403833,0.0,10,4,4,4,1
1.3,0.0219028063,0.0,3,3,0,3,1
2.82,0.3778234086,0.0,10,3,3,1,1
9.66,0.076659822,0.0,2,1,0,4,0
0.69,0.1779603012,0.0,10,4,0,4,1
1.35,0.5995893224,0.0,3,1,0,2,1
1.99,0.5749486653,0.0,9,2,2,4,0
1.37,0.052019165,0.0,3,1,2,6,1
1.58,0.7145790554,0.0,3,1,3,5,1
1.33,0.4517453799,0.0,2,3,0,2,1
1.66,0.2518822724,0.0,9,3,2,4,1
3.22,0.1943874059,0.0,11,2,5,2,0
2.4,0.8295687885,0.0,10,2,3,4,0
0.9,0.8952772074,0.0,3,3,2,3,0
1.36,0.4024640657,0.0,3,1,3,3,0
1.47,0.8678986995,0.0,9,3,0,3,0
2.03,0.3805612594,0.0,10,3,0,4,0
2.75,0.4353182752,0.0,10,3,2,2,0
1.27,0.0657084189,0.0,12,3,2,4,1
2.74,0.3832991102,0.0,10,1,3,3,1
1.75,0.3641341547,0.0,3,2,1,3,0
1.07,0.0301163587,0.0,9,3,2,2,0
2.51,0.2683093771,0.0,9,1,2,3,0
1.15,0.2600958248,0.0,9,3,0,4,1
1.06,0.5256673511,0.0,9,4,3,2,0
2.67,0.0410677618,0.0,10,3,1,3,0
1.74,0.9828884326,0.0,3,2,1,2,1
1.17,0.8377823409,0.0,9,4,3,6,0
1.24,0.720054757,0.0,12,4,2,6,1
1.2,0.8678986995,0.0,9,3,2,2,0
1.61,0.0219028063,0.0,10,4,5,3,1
2.13,0.0136892539,0.0,9,1,1,6,0
0.9,0.0273785079,0.0,9,3,2,6,1
1.05,0.5886379192,0.0,9,3,0,5,0
1.31,0.205338809,0.0,3,3,2,3,0
4.6,0.2546201232,0.0,11,1,1,2,1
1.77,0.2874743326,0.0,9,1,0,3,0
1.23,0.772073922,0.0,3,2,0,2,0
2.42,0.090349076,0.0,12,3,3,3,1
1.4,0.1396303901,0.0,3,1,0,6,0
2.14,0.720054757,0.0,3,1,2,4,0
1.05,0.3093771389,0.0,11,3,2,1,1
1.4,0.1341546886,0.0,3,1,0,3,1
0.71,0.4982888433,0.0,10,4,2,1,0
1.54,0.6269678302,0.0,4,4,4,2,1
1.34,0.5119780972,0.0,9,3,0,2,1
1.57,0.8350444901,0.0,3,2,0,3,0
2.099,0.9472963723,0.0,3,1,1,6,0
1.37,0.501026694,0.0,3,1,2,5,0
1.93,0.0164271047,0.0,3,1,2,6,0
1.39,0.810403833,0.0,3,2,0,2,0
1.74,0.7885010267,0.0,9,2,1,4,1
1.13,0.3367556468,0.0,9,3,2,3,0
0.98,0.1423682409,0.0,3,2,4,4,0
0.88,0.2792607803,0.0,9,3,3,3,0
1.45,0.8925393566,389.94999981,11,4,4,4,1
0.31,0.1779603012,0.0,3,4,0,5,0
1.46,0.8021902806,0.0,12,3,5,2,1
0.91,0.7227926078,0.0,3,4,2,5,0
1.34,0.8542094456,0.0,9,3,1,2,0
1.64,0.0410677618,0.0,6,4,0,4,0
3.67,0.257357974,0.0,11,1,1,2,1
2.62,0.8350444901,0.0,10,3,0,6,1
2.01,0.1560574949,0.0,4,3,0,2,1
1.36,0.810403833,0.0,10,4,3,2,1
2.36,0.7036276523,0.0,9,2,5,2,1
3.83,0.1779603012,0.0,12,1,2,2,1
2.74,0.0876112252,0.0,10,3,0,4,0
1.31,0.810403833,0.0,3,1,0,2,0
1.8,0.4982888433,0.0,12,2,2,3,1
1.38,0.7008898015,0.0,9,3,1,4,1
2.04,0.3586584531,0.0,3,1,2,3,1
1.45,0.9993155373,0.0,11,4,1,5,1
1.65,0.2464065708,0.0,3,2,1,3,0
0.82,0.7939767283,0.0,3,4,0,5,0
0.87,0.7063655031,0.0,3,3,2,2,0
1.6,0.2737850787,0.0,3,2,2,1,0
0.95,0.6023271732,0.0,9,4,2,4,1
1.24,0.9171800137,0.0,10,3,3,3,0
1.42,0.772073922,0.0,9,3,2,6,1
2.65,0.7008898015,0.0,9,1,4,6,0
1.17,0.8733744011,0.0,3,3,3,3,0
0.62,0.5968514716,353.76999998,7,4,1,2,0
3.2,0.5859000684,2054.7899971,9,2,0,1,1
1.53,0.9911019849,0.0,3,2,2,4,0
4.23,0.2217659138,0.0,10,1,0,2,0
1.37,0.9993155373,0.0,9,3,1,4,1
1.73,0.1451060917,0.0,3,2,1,6,1
2.7,0.9993155373,0.0,10,3,0,1,1
1.12,0.1943874059,0.0,10,3,1,2,0
1.95,0.1724845996,0.0,2,4,3,3,1
2.48,0.0328542094,0.0,10,3,3,2,0
4.434,0.681724846,0.0,12,1,2,2,1
1.3,0.6160164271,200.0,3,1,0,1,1
1.62,0.8898015058,0.0,4,3,3,6,1
2.45,0.9993155373,0.0,10,3,1,5,0
2.01,0.6379192334,0.0,3,1,0,4,1
1.87,0.6954140999,0.0,10,4,3,5,1
0.75,0.6735112936,0.0,10,4,4,5,1
0.57,0.9199178645,0.0,9,4,1,3,0
1.06,0.9472963723,0.0,9,4,3,5,1
1.86,0.3175906913,0.0,4,4,3,3,0
0.81,0.4407939767,0.0,3,3,3,2,0
4.0,0.8980150582,0.0,10,3,2,4,1
1.21,0.1423682409,0.0,3,1,2,3,1
1.51,0.8186173853,0.0,3,3,0,5,0
0.99,0.1943874059,0.0,3,4,2,5,0
1.04,0.7748117728,0.0,3,2,1,4,0
1.37,0.8843258042,0.0,3,1,2,3,1
0.44,0.1177275838,0.0,9,4,0,6,0
1.02,0.2628336756,0.0,9,3,1,4,0
0.31,0.4106776181,0.0,9,4,2,5,0
0.79,0.9308692676,0.0,9,4,5,2,0
1.97,0.2217659138,0.0,9,2,2,5,0
0.7,0.2546201232,0.0,2,4,0,4,0
1.36,0.9993155373,0.0,3,2,2,4,0
2.85,0.6269678302,516.65999985,10,3,2,4,1
1.17,0.900752909,0.0,9,3,3,5,0
2.14,0.7419575633,0.0,9,2,0,4,1
0.82,0.7227926078,200.0,3,4,0,2,1
1.11,0.900752909,0.0,11,4,3,3,0
4.25,0.1560574949,0.0,10,2,2,2,0
4.349,0.462696783,0.0,12,1,4,4,1
0.75,0.334017796,0.0,3,3,0,4,0
2.1,0.8596851472,200.0,10,4,3,2,1
0.29,0.0848733744,0.0,9,4,3,3,0
1.94,0.3148528405,0.0,9,1,0,4,0
0.92,0.0985626283,0.0,9,3,3,6,1
0.73,0.9199178645,0.0,9,4,1,3,0
1.87,0.1560574949,0.0,3,1,2,5,1
